"firstname","lastname","birthyear","zipcode","id.a","id.b"
"Jane","Jones",1992,12250,3855,3855
"Jane","Jones",1993,12412,5629,5629
"Jane","Jones",1994,15480,5806,5806
"Jane","Jones",1996,10052,2266,2266
"Jane","Jones",1996,11419,7511,7511
"Jane","Jones",1996,13336,1667,1667
"Jane","Jones",1998,12968,9959,9959
"Jane","Jones",1998,13388,5433,5433
"Jane","Jones",1998,13422,1434,1434
"Jane","Jones",1998,15215,2359,2359
"Jane","Jones",1999,16325,6857,6857
"Jane","Martinez",1970,12282,8237,8237
"Jane","Martinez",1970,14259,3426,3426
"Jane","Martinez",1971,15098,534,534
"Jane","Martinez",1971,17134,6110,6110
"Jane","Martinez",1971,18830,7973,7973
"Jane","Martinez",1972,18763,7754,7754
"Jane","Martinez",1974,10190,7071,7071
"Jane","Martinez",1974,17422,9671,9671
"Jane","Martinez",1975,13314,2891,2891
"Jane","Martinez",1975,14212,6607,6607
"Jane","Martinez",1976,13663,558,558
"Jane","Martinez",1977,12667,7191,7191
"Jane","Martinez",1978,19779,8783,8783
"Jane","Martinez",1979,10361,1318,1318
"Jane","Martinez",1979,15278,1658,1658
"Jane","Martinez",1979,19994,2311,2311
"Jane","Martinez",1981,14802,5608,5608
"Jane","Martinez",1981,17715,3712,3712
"Jane","Martinez",1982,15914,1310,1310
"Jane","Martinez",1982,18756,210,210
"Jane","Martinez",1983,12045,8555,8555
"Jane","Martinez",1983,19107,9067,9067
"Jane","Martinez",1984,11570,9694,9694
"Jane","Martinez",1986,13311,4501,4501
"Jane","Martinez",1986,13538,8138,8138
"Jane","Martinez",1987,11954,1017,1017
"Jane","Martinez",1987,13414,9204,9204
"Jane","Martinez",1987,16634,9620,9620
"Jane","Martinez",1992,14041,706,706
"Jane","Martinez",1992,19317,2353,2353
"Jane","Martinez",1993,11220,1109,1109
"Jane","Martinez",1993,14766,3108,3108
"Jane","Martinez",1993,19657,9112,9112
"Jane","Martinez",1995,11708,2642,2642
"Jane","Martinez",1995,17454,3998,3998
"Jane","Martinez",1998,14600,6974,6974
"Jane","Martinez",1999,12080,3611,3611
"Jane","Martinez",1999,14276,3815,3815
"Jane","Martinez",2000,11440,6475,6475
"Jane","Martinez",2000,14034,4856,4856
"Jane","Miller",1970,11705,3200,3200
"Jane","Miller",1970,14814,6810,6810
"Jane","Miller",1974,14606,1499,1499
"Jane","Miller",1975,16335,4952,4952
"Jane","Miller",1976,19466,6562,6562
"Jane","Miller",1976,19724,3045,3045
"Jane","Miller",1978,12736,2589,2589
"Jane","Miller",1979,10704,8004,8004
"Jane","Miller",1979,13544,2460,2460
"Jane","Miller",1980,11754,686,686
"Jane","Miller",1981,11043,9240,9240
"Jane","Miller",1981,19323,8336,8336
"Jane","Miller",1982,11339,6053,6053
"Jane","Miller",1982,12503,861,861
"Jane","Miller",1982,19175,2613,2613
"Jane","Miller",1983,16270,5961,5961
"Jane","Miller",1984,12000,7775,7775
"Jane","Miller",1984,14074,5875,5875
"Jane","Miller",1984,17110,8570,8570
"Jane","Miller",1985,14020,8206,8206
"Jane","Miller",1986,12564,7656,7656
"Jane","Miller",1986,14590,8883,8883
"Jane","Miller",1986,19307,2679,2679
"Jane","Miller",1987,10117,2415,2415
"Jane","Miller",1988,15542,9912,9912
"Jane","Miller",1988,15666,6056,6056
"Jane","Miller",1989,18025,1480,1480
"Jane","Miller",1991,12917,3029,3029
"Jane","Miller",1991,14007,2173,2173
"Jane","Miller",1991,16469,5042,5042
"Jane","Miller",1991,16656,1507,1507
"Jane","Miller",1992,10657,9305,9305
"Jane","Miller",1992,14052,965,965
"Jane","Miller",1993,10661,7046,7046
"Jane","Miller",1993,18176,5366,5366
"Jane","Miller",1994,10210,4420,4420
"Jane","Miller",1995,11263,4699,4699
"Jane","Miller",1996,13548,3453,3453
"Jane","Miller",1996,18502,6915,6915
"Jane","Miller",1997,11087,7903,7903
"Jane","Miller",1999,16050,6899,6899
"Jane","Miller",1999,19380,5786,5786
"Jane","Rodriguez",1970,12179,5865,5865
"Jane","Rodriguez",1970,17483,9873,9873
"Jane","Rodriguez",1971,13459,3604,3604
"Jane","Rodriguez",1971,14361,3778,3778
"Jane","Rodriguez",1972,11831,646,646
"Jane","Rodriguez",1972,14502,9626,9626
"Jane","Rodriguez",1972,16398,4408,4408
"Jane","Rodriguez",1972,18021,4457,4457
"Jane","Rodriguez",1973,12539,9461,9461
"Jane","Rodriguez",1973,16962,813,813
"Jane","Rodriguez",1974,12326,6858,6858
"Jane","Rodriguez",1975,14032,3665,3665
"Jane","Rodriguez",1975,18904,5751,5751
"Jane","Rodriguez",1976,16482,4586,4586
"Jane","Rodriguez",1977,17074,7766,7766
"Jane","Rodriguez",1978,19521,8641,8641
"Jane","Rodriguez",1979,10233,6954,6954
"Jane","Rodriguez",1982,15424,2366,2366
"Jane","Rodriguez",1983,11256,8177,8177
"Jane","Rodriguez",1983,18380,4647,4647
"Jane","Rodriguez",1985,10439,2136,2136
"Jane","Rodriguez",1985,13368,9319,9319
"Jane","Rodriguez",1985,19117,9987,9987
"Jane","Rodriguez",1986,15985,3223,3223
"Jane","Rodriguez",1988,12503,238,238
"Jane","Rodriguez",1988,13308,1581,1581
"Jane","Rodriguez",1990,10673,4992,4992
"Jane","Rodriguez",1990,18302,8219,8219
"Jane","Rodriguez",1993,14594,5072,5072
"Jane","Rodriguez",1993,17024,6856,6856
"Jane","Rodriguez",1993,17295,9942,9942
"Jane","Rodriguez",1993,19374,9767,9767
"Jane","Rodriguez",1994,17365,6870,6870
"Jane","Rodriguez",1995,16694,8946,8946
"Jane","Rodriguez",1997,19228,1508,1508
"Jane","Rodriguez",1998,13479,3445,3445
"Jane","Smith",1971,13802,8692,8692
"Jane","Smith",1974,17679,9953,9953
"Jane","Smith",1974,19393,8486,8486
"Jane","Smith",1975,10474,2652,2652
"Jane","Smith",1975,19997,440,440
"Jane","Smith",1977,11345,9536,9536
"Jane","Smith",1977,14216,6457,6457
"Jane","Smith",1977,15325,2385,2385
"Jane","Smith",1978,13804,2992,2992
"Jane","Smith",1978,15332,6450,6450
"Jane","Smith",1979,17903,6828,6828
"Jane","Smith",1980,17441,3347,3347
"Jane","Smith",1980,17516,2029,2029
"Jane","Smith",1981,12972,9079,9079
"Jane","Smith",1981,19122,6373,6373
"Jane","Smith",1982,12066,1322,1322
"Jane","Smith",1982,15908,3074,3074
"Jane","Smith",1982,18662,8940,8940
"Jane","Smith",1983,10956,7507,7507
"Jane","Smith",1983,14076,3942,3942
"Jane","Smith",1984,10017,7037,7037
"Jane","Smith",1986,17749,6983,6983
"Jane","Smith",1987,17941,1766,1766
"Jane","Smith",1989,18321,3232,3232
"Jane","Smith",1991,12258,6677,6677
"Jane","Smith",1991,17834,4386,4386
"Jane","Smith",1991,19458,1592,1592
"Jane","Smith",1991,19908,6505,6505
"Jane","Smith",1993,13858,612,612
"Jane","Smith",1994,18671,9287,9287
"Jane","Smith",1995,15475,3524,3524
"Jane","Smith",1996,15318,9472,9472
"Jane","Smith",1997,11429,763,763
"Jane","Smith",1997,15740,4648,4648
"Jane","Smith",1997,16052,694,694
"Jane","Smith",2000,12241,7146,7146
"Jane","Smith",2000,13698,631,631
"Jane","Smith",2000,17845,704,704
"Jane","Williams",1970,11065,4537,4537
"Jane","Williams",1970,12508,2926,2926
"Jane","Williams",1970,13503,86,86
"Jane","Williams",1970,18431,9071,9071
"Jane","Williams",1971,16651,8656,8656
"Jane","Williams",1972,12231,683,683
"Jane","Williams",1972,17728,6742,6742
"Jane","Williams",1973,13738,7541,7541
"Jane","Williams",1973,16163,5919,5919
"Jane","Williams",1973,17922,9566,9566
"Jane","Williams",1974,10212,7527,7527
"Jane","Williams",1974,14571,2790,2790
"Jane","Williams",1974,19526,8302,8302
"Jane","Williams",1976,11943,3326,3326
"Jane","Williams",1976,14441,998,998
"Jane","Williams",1976,18834,4434,4434
"Jane","Williams",1976,19262,6351,6351
"Jane","Williams",1976,19571,2898,2898
"Jane","Williams",1977,15442,9146,9146
"Jane","Williams",1978,10232,3807,3807
"Jane","Williams",1978,12059,3133,3133
"Jane","Williams",1978,12218,871,871
"Jane","Williams",1978,19187,236,236
"Jane","Williams",1979,16007,8645,8645
"Jane","Williams",1979,18496,3320,3320
"Jane","Williams",1979,19361,9354,9354
"Jane","Williams",1980,15548,7497,7497
"Jane","Williams",1981,12461,6543,6543
"Jane","Williams",1981,14883,4316,4316
"Jane","Williams",1981,19994,3648,3648
"Jane","Williams",1982,12283,881,881
"Jane","Williams",1982,16979,6649,6649
"Jane","Williams",1983,14363,1070,1070
"Jane","Williams",1983,18942,4425,4425
"Jane","Williams",1985,13261,6004,6004
"Jane","Williams",1986,10865,2670,2670
"Jane","Williams",1986,11859,7919,7919
"Jane","Williams",1986,16894,6172,6172
"Jane","Williams",1987,17787,9110,9110
"Jane","Williams",1988,11504,3217,3217
"Jane","Williams",1988,17703,3281,3281
"Jane","Williams",1988,17848,2334,2334
"Jane","Williams",1992,10378,5515,5515
"Jane","Williams",1992,15336,3628,3628
"Jane","Williams",1993,10516,6039,6039
"Jane","Williams",1993,13123,7625,7625
"Jane","Williams",1994,10826,9477,9477
"Jane","Williams",1994,16059,6022,6022
"Jane","Williams",1995,19490,3542,3542
"Jane","Williams",1996,14413,4555,4555
"Jane","Williams",1997,14037,5135,5135
"Jane","Williams",1998,11124,9606,9606
"John","Brown",1970,15197,1338,1338
"John","Brown",1971,15665,8066,8066
"John","Brown",1971,16149,1207,1207
"John","Brown",1973,16255,4162,4162
"John","Brown",1973,18907,661,661
"John","Brown",1975,10164,5775,5775
"John","Brown",1975,13186,8654,8654
"John","Brown",1975,16391,2489,2489
"John","Brown",1976,13319,8300,8300
"John","Brown",1976,15503,9181,9181
"John","Brown",1976,19365,6268,6268
"John","Brown",1976,19414,2458,2458
"John","Brown",1977,18246,764,764
"John","Brown",1978,11613,419,419
"John","Brown",1979,19016,9785,9785
"John","Brown",1980,13747,9057,9057
"John","Brown",1981,10141,1743,1743
"John","Brown",1981,19455,6818,6818
"John","Brown",1984,13810,2066,2066
"John","Brown",1984,15067,5055,5055
"John","Brown",1984,15994,1989,1989
"John","Brown",1986,10495,1912,1912
"John","Brown",1986,10512,9091,9091
"John","Brown",1986,17308,4169,4169
"John","Brown",1986,17775,3256,3256
"John","Brown",1986,18640,3964,3964
"John","Brown",1988,13281,6200,6200
"John","Brown",1988,16452,7988,7988
"John","Brown",1989,12111,2889,2889
"John","Brown",1990,10679,4729,4729
"John","Brown",1991,13437,1664,1664
"John","Brown",1991,15816,322,322
"John","Brown",1992,12259,3839,3839
"John","Brown",1992,13653,3341,3341
"John","Brown",1993,10231,3357,3357
"John","Brown",1993,19164,9869,9869
"John","Brown",1994,10595,7726,7726
"John","Brown",1994,12484,3481,3481
"John","Brown",1994,14262,8323,8323
"John","Brown",1994,17538,1492,1492
"John","Brown",1997,10355,1930,1930
"John","Brown",1997,16459,6548,6548
"John","Brown",1997,18044,6401,6401
"John","Brown",1997,19978,7469,7469
"John","Brown",1999,15609,6371,6371
"John","Brown",2000,16546,8000,8000
"John","Davis",1970,13747,2531,2531
"John","Davis",1970,18963,7325,7325
"John","Davis",1971,11517,3914,3914
"John","Davis",1971,19587,1516,1516
"John","Davis",1973,14299,90,90
"John","Davis",1973,16082,5962,5962
"John","Davis",1974,12067,8617,8617
"John","Davis",1974,19861,4447,4447
"John","Davis",1975,12892,7684,7684
"John","Davis",1975,13947,5353,5353
"John","Davis",1975,16037,9323,9323
"John","Davis",1976,11971,5195,5195
"John","Davis",1976,14298,3139,3139
"John","Davis",1976,19789,2836,2836
"John","Davis",1977,12141,2246,2246
"John","Davis",1977,13178,7951,7951
"John","Davis",1977,18067,4580,4580
"John","Davis",1978,13690,5426,5426
"John","Davis",1978,16002,1196,1196
"John","Davis",1978,17858,5876,5876
"John","Davis",1979,12352,6026,6026
"John","Davis",1980,12860,1709,1709
"John","Davis",1982,11837,9770,9770
"John","Davis",1982,13034,843,843
"John","Davis",1983,12282,3873,3873
"John","Davis",1986,13009,2555,2555
"John","Davis",1986,19640,5247,5247
"John","Davis",1988,18884,2939,2939
"John","Davis",1990,12229,9816,9816
"John","Davis",1990,15484,5393,5393
"John","Davis",1991,10547,1239,1239
"John","Davis",1991,12145,8931,8931
"John","Davis",1991,19747,9231,9231
"John","Davis",1992,13843,9936,9936
"John","Davis",1994,19213,6971,6971
"John","Davis",1995,10871,7621,7621
"John","Davis",1995,12830,2583,2583
"John","Davis",1995,18939,8472,8472
"John","Davis",1997,15834,2757,2757
"John","Davis",1998,17830,1844,1844
"John","Davis",1998,19201,7445,7445
"John","Davis",1999,11826,8571,8571
"John","Davis",1999,16453,2904,2904
"John","Davis",1999,19499,493,493
"John","Davis",2000,10970,1559,1559
"John","Davis",2000,13549,6196,6196
"John","Garcia",1970,15864,6400,6400
"John","Garcia",1970,17230,7836,7836
"John","Garcia",1970,19824,4216,4216
"John","Garcia",1971,11632,8715,8715
"John","Garcia",1971,18454,7665,7665
"John","Garcia",1971,18610,6855,6855
"John","Garcia",1972,16361,3017,3017
"John","Garcia",1972,16418,5460,5460
"John","Garcia",1973,16818,2946,2946
"John","Garcia",1973,19358,3620,3620
"John","Garcia",1974,13575,552,552
"John","Garcia",1974,19401,8100,8100
"John","Garcia",1975,12384,1062,1062
"John","Garcia",1975,15721,5939,5939
"John","Garcia",1976,18725,8155,8155
"John","Garcia",1978,10246,2787,2787
"John","Garcia",1978,16624,6750,6750
"John","Garcia",1979,12397,7204,7204
"John","Garcia",1979,13400,984,984
"John","Garcia",1979,18926,3511,3511
"John","Garcia",1980,11012,2881,2881
"John","Garcia",1980,12879,8351,8351
"John","Garcia",1980,15341,1850,1850
"John","Garcia",1982,15505,1200,1200
"John","Garcia",1982,19257,5291,5291
"John","Garcia",1983,10342,1491,1491
"John","Garcia",1984,13196,6605,6605
"John","Garcia",1984,14006,9960,9960
"John","Garcia",1984,16266,6293,6293
"John","Garcia",1984,17204,9366,9366
"John","Garcia",1984,19627,7225,7225
"John","Garcia",1985,10818,7040,7040
"John","Garcia",1986,16112,3818,3818
"John","Garcia",1986,16927,8096,8096
"John","Garcia",1986,18317,863,863
"John","Garcia",1987,11581,2521,2521
"John","Garcia",1987,11826,2739,2739
"John","Garcia",1988,15851,1946,1946
"John","Garcia",1989,15194,311,311
"John","Garcia",1989,18820,8307,8307
"John","Garcia",1990,18370,4403,4403
"John","Garcia",1990,19335,5733,5733
"John","Garcia",1991,12032,3459,3459
"John","Garcia",1992,14731,7166,7166
"John","Garcia",1992,14768,3183,3183
"John","Garcia",1993,16805,1926,1926
"John","Garcia",1995,15300,5955,5955
"John","Garcia",1998,10702,6182,6182
"John","Garcia",1998,12308,6253,6253
"John","Garcia",2000,15341,5558,5558
"John","Garcia",2000,16663,2717,2717
"John","Garcia",2000,17861,7101,7101
"John","Garcia",2000,18840,6945,6945
"John","Johnson",1970,15986,5696,5696
"John","Johnson",1970,17395,3872,3872
"John","Johnson",1970,19383,3040,3040
"John","Johnson",1972,12619,4996,4996
"John","Johnson",1972,16422,6237,6237
"John","Johnson",1973,12985,3938,3938
"John","Johnson",1973,13446,188,188
"John","Johnson",1973,13482,5462,5462
"John","Johnson",1973,13495,2958,2958
"John","Johnson",1974,15342,8580,8580
"John","Johnson",1974,18266,5057,5057
"John","Johnson",1975,19107,2157,2157
"John","Johnson",1976,13993,4082,4082
"John","Johnson",1977,10522,7353,7353
"John","Johnson",1977,19195,7821,7821
"John","Johnson",1977,19533,2206,2206
"John","Johnson",1978,14620,3677,3677
"John","Johnson",1979,11854,3391,3391
"John","Johnson",1980,16436,6306,6306
"John","Johnson",1982,15014,6813,6813
"John","Johnson",1982,18493,9596,9596
"John","Johnson",1985,11100,5336,5336
"John","Johnson",1985,11474,497,497
"John","Johnson",1986,16498,8208,8208
"John","Johnson",1986,17100,6044,6044
"John","Johnson",1987,13665,8074,8074
"John","Johnson",1987,19073,4048,4048
"John","Johnson",1988,13487,1140,1140
"John","Johnson",1989,12955,2920,2920
"John","Johnson",1990,15687,2070,2070
"John","Johnson",1991,18571,2362,2362
"John","Johnson",1992,13534,7556,7556
"John","Johnson",1992,13804,3826,3826
"John","Johnson",1993,17997,1010,1010
"John","Johnson",1994,10775,8191,8191
"John","Johnson",1994,17047,2420,2420
"John","Johnson",1994,18665,2824,2824
"John","Johnson",1994,19076,8834,8834
"John","Johnson",1995,17683,370,370
"John","Johnson",1996,15021,7680,7680
"John","Johnson",1996,15390,6943,6943
"John","Johnson",1996,16953,8577,8577
"John","Johnson",1997,14578,976,976
"John","Johnson",1998,14765,237,237
"John","Johnson",1998,18621,8366,8366
"John","Jones",1970,16751,5577,5577
"John","Jones",1971,15487,8562,8562
"John","Jones",1971,16750,7316,7316
"John","Jones",1973,13197,8901,8901
"John","Jones",1973,19055,5718,5718
"John","Jones",1974,10475,8231,8231
"John","Jones",1974,13949,7922,7922
"John","Jones",1974,15128,713,713
"John","Jones",1975,12977,6137,6137
"John","Jones",1975,16826,3159,3159
"John","Jones",1975,18191,6715,6715
"John","Jones",1975,19601,4572,4572
"John","Jones",1976,17645,8315,8315
"John","Jones",1977,15695,2736,2736
"John","Jones",1979,10125,4189,4189
"John","Jones",1979,15737,2167,2167
"John","Jones",1979,18051,1266,1266
"John","Jones",1981,14861,9979,9979
"John","Jones",1981,18501,4393,4393
"John","Jones",1984,14749,8275,8275
"John","Jones",1985,12470,6841,6841
"John","Jones",1985,19121,9856,9856
"John","Jones",1988,16862,5796,5796
"John","Jones",1989,19260,8502,8502
"John","Jones",1991,16174,8043,8043
"John","Jones",1993,12551,4013,4013
"John","Jones",1993,17503,5788,5788
"John","Jones",1994,12223,3073,3073
"John","Jones",1994,12418,3286,3286
"John","Jones",1994,14881,7539,7539
"John","Jones",1994,17496,1129,1129
"John","Jones",1995,12803,1187,1187
"John","Jones",1995,19315,3515,3515
"John","Jones",1996,11160,8926,8926
"John","Jones",1996,11440,2975,2975
"John","Jones",1996,11597,2817,2817
"John","Jones",1996,14792,966,966
"John","Jones",1996,19008,150,150
"John","Jones",1997,14657,2147,2147
"John","Jones",1997,18832,226,226
"John","Jones",1997,19765,1051,1051
"John","Jones",1998,16631,5653,5653
"John","Jones",1998,19000,3085,3085
"John","Jones",1999,14741,9876,9876
"John","Jones",1999,19228,3102,3102
"John","Jones",2000,14782,602,602
"John","Martinez",1970,10128,1203,1203
"John","Martinez",1971,15711,6370,6370
"John","Martinez",1971,18463,6341,6341
"John","Martinez",1972,13727,5430,5430
"John","Martinez",1972,15113,1757,1757
"John","Martinez",1974,12374,3365,3365
"John","Martinez",1974,14751,9187,9187
"John","Martinez",1975,12312,5437,5437
"John","Martinez",1975,16779,6093,6093
"John","Martinez",1976,12196,8151,8151
"John","Martinez",1976,16153,9994,9994
"John","Martinez",1977,14145,9337,9337
"John","Martinez",1977,19673,6629,6629
"John","Martinez",1979,16591,5324,5324
"John","Martinez",1979,18283,9049,9049
"John","Martinez",1981,11029,5358,5358
"John","Martinez",1984,19596,2551,2551
"John","Martinez",1985,17458,7745,7745
"John","Martinez",1987,14724,4184,4184
"John","Martinez",1987,15715,6435,6435
"John","Martinez",1988,10585,3361,3361
"John","Martinez",1988,17270,7094,7094
"John","Martinez",1989,13771,2335,2335
"John","Martinez",1990,13623,1281,1281
"John","Martinez",1990,15776,5084,5084
"John","Martinez",1991,13813,2106,2106
"John","Martinez",1991,16672,6922,6922
"John","Martinez",1991,17114,1463,1463
"John","Martinez",1991,17129,4029,4029
"John","Martinez",1992,10573,6432,6432
"John","Martinez",1993,15424,4209,4209
"John","Martinez",1993,16392,2598,2598
"John","Martinez",1995,14403,6584,6584
"John","Martinez",1996,18350,1972,1972
"John","Martinez",1997,11460,9904,9904
"John","Martinez",1997,17023,8786,8786
"John","Martinez",1997,19391,6814,6814
"John","Martinez",1998,14005,3577,3577
"John","Martinez",1999,12166,2145,2145
"John","Martinez",2000,12981,5118,5118
"John","Martinez",2000,16460,3674,3674
"John","Miller",1971,11039,9386,9386
"John","Miller",1972,10058,8665,8665
"John","Miller",1972,16321,4392,4392
"John","Miller",1973,10850,3781,3781
"John","Miller",1974,17195,5480,5480
"John","Miller",1975,17625,9968,9968
"John","Miller",1976,19024,8849,8849
"John","Miller",1977,11107,4277,4277
"John","Miller",1977,15221,5504,5504
"John","Miller",1977,15566,8624,8624
"John","Miller",1977,16032,7536,7536
"John","Miller",1978,15409,744,744
"John","Miller",1979,11894,2728,2728
"John","Miller",1979,19768,5926,5926
"John","Miller",1980,12116,8296,8296
"John","Miller",1980,17618,633,633
"John","Miller",1981,12337,8750,8750
"John","Miller",1981,17749,96,96
"John","Miller",1982,11039,710,710
"John","Miller",1984,13901,6413,6413
"John","Miller",1984,19053,4556,4556
"John","Miller",1985,12949,4128,4128
"John","Miller",1987,11148,8601,8601
"John","Miller",1987,16769,841,841
"John","Miller",1987,18519,9913,9913
"John","Miller",1988,19157,1242,1242
"John","Miller",1989,12683,9345,9345
"John","Miller",1989,14178,1890,1890
"John","Miller",1989,16349,6906,6906
"John","Miller",1990,14613,7143,7143
"John","Miller",1992,12563,123,123
"John","Miller",1992,16022,8257,8257
"John","Miller",1993,12587,8271,8271
"John","Miller",1993,14176,6443,6443
"John","Miller",1993,17422,3574,3574
"John","Miller",1994,13628,3748,3748
"John","Miller",1994,13843,5438,5438
"John","Miller",1994,15726,3983,3983
"John","Miller",1994,16115,4522,4522
"John","Miller",1995,11381,8896,8896
"John","Miller",1997,12974,9945,9945
"John","Miller",1997,18228,9026,9026
"John","Miller",1998,19769,4462,4462
"John","Miller",2000,11012,732,732
"John","Miller",2000,11801,8474,8474
"John","Miller",2000,12587,1784,1784
"John","Rodriguez",1970,10656,7391,7391
"John","Rodriguez",1970,18663,5112,5112
"John","Rodriguez",1971,13217,4753,4753
"John","Rodriguez",1971,17909,4301,4301
"John","Rodriguez",1972,12832,6166,6166
"John","Rodriguez",1973,10450,1720,1720
"John","Rodriguez",1973,10726,5596,5596
"John","Rodriguez",1973,11107,6756,6756
"John","Rodriguez",1973,15739,9438,9438
"John","Rodriguez",1975,11470,7813,7813
"John","Rodriguez",1975,14310,4922,4922
"John","Rodriguez",1976,17335,6645,6645
"John","Rodriguez",1976,19708,1555,1555
"John","Rodriguez",1977,16276,1029,1029
"John","Rodriguez",1979,12645,7598,7598
"John","Rodriguez",1979,15373,2435,2435
"John","Rodriguez",1980,16979,8386,8386
"John","Rodriguez",1980,19604,5384,5384
"John","Rodriguez",1981,11860,5936,5936
"John","Rodriguez",1981,12100,9988,9988
"John","Rodriguez",1984,12482,2653,2653
"John","Rodriguez",1985,10279,3105,3105
"John","Rodriguez",1985,18242,5963,5963
"John","Rodriguez",1986,11170,842,842
"John","Rodriguez",1987,10355,2051,2051
"John","Rodriguez",1987,13226,6920,6920
"John","Rodriguez",1988,14773,649,649
"John","Rodriguez",1988,16495,8684,8684
"John","Rodriguez",1989,10638,9819,9819
"John","Rodriguez",1989,18387,894,894
"John","Rodriguez",1990,17937,2071,2071
"John","Rodriguez",1991,11584,2697,2697
"John","Rodriguez",1992,11483,5168,5168
"John","Rodriguez",1992,13206,3441,3441
"John","Rodriguez",1993,11677,604,604
"John","Rodriguez",1996,13081,7376,7376
"John","Rodriguez",1996,14879,7421,7421
"John","Rodriguez",1996,14890,9416,9416
"John","Rodriguez",1997,11605,7116,7116
"John","Rodriguez",1997,13213,4714,4714
"John","Rodriguez",1997,14493,8984,8984
"John","Rodriguez",1997,16978,8027,8027
"John","Rodriguez",1997,19216,1131,1131
"John","Rodriguez",1998,17525,4168,4168
"John","Rodriguez",1998,17898,4889,4889
"John","Rodriguez",1999,10367,9693,9693
"John","Rodriguez",1999,13685,9618,9618
"John","Rodriguez",1999,15406,7777,7777
"John","Rodriguez",1999,16246,3035,3035
"John","Rodriguez",1999,19148,2917,2917
"John","Rodriguez",2000,13050,7629,7629
"John","Rodriguez",2000,15716,7438,7438
"John","Smith",1970,11721,5759,5759
"John","Smith",1970,13101,9282,9282
"John","Smith",1971,11851,6229,6229
"John","Smith",1971,13998,5621,5621
"John","Smith",1971,16614,2464,2464
"John","Smith",1972,12915,324,324
"John","Smith",1972,19871,5049,5049
"John","Smith",1973,11466,4019,4019
"John","Smith",1973,12245,7293,7293
"John","Smith",1973,12492,6566,6566
"John","Smith",1974,13829,2271,2271
"John","Smith",1975,17423,5256,5256
"John","Smith",1975,17588,9197,9197
"John","Smith",1976,12494,3827,3827
"John","Smith",1977,15625,6104,6104
"John","Smith",1978,10134,296,296
"John","Smith",1978,11195,3340,3340
"John","Smith",1978,18088,2797,2797
"John","Smith",1979,12240,3744,3744
"John","Smith",1980,13817,6149,6149
"John","Smith",1980,17123,3804,3804
"John","Smith",1981,15945,3002,3002
"John","Smith",1984,13860,6375,6375
"John","Smith",1984,15673,5511,5511
"John","Smith",1985,19868,1943,1943
"John","Smith",1986,10695,9554,9554
"John","Smith",1986,14862,512,512
"John","Smith",1986,17840,4568,4568
"John","Smith",1987,10317,927,927
"John","Smith",1989,15275,4229,4229
"John","Smith",1990,16613,7165,7165
"John","Smith",1991,11497,6328,6328
"John","Smith",1992,10674,5408,5408
"John","Smith",1992,11610,1008,1008
"John","Smith",1993,17591,8416,8416
"John","Smith",1995,18207,7803,7803
"John","Smith",1996,10762,4230,4230
"John","Smith",1996,19316,2388,2388
"John","Smith",1997,12312,4011,4011
"John","Smith",1997,19184,1289,1289
"John","Smith",1998,16345,9784,9784
"John","Williams",1970,13245,4391,4391
"John","Williams",1971,12679,411,411
"John","Williams",1972,15030,5169,5169
"John","Williams",1973,11853,6724,6724
"John","Williams",1975,19814,8563,8563
"John","Williams",1977,19025,9708,9708
"John","Williams",1977,19663,1812,1812
"John","Williams",1978,11582,1313,1313
"John","Williams",1979,11596,3546,3546
"John","Williams",1979,14510,3553,3553
"John","Williams",1981,19378,7916,7916
"John","Williams",1982,11220,6151,6151
"John","Williams",1982,13626,6885,6885
"John","Williams",1983,10484,5442,5442
"John","Williams",1985,12929,5593,5593
"John","Williams",1986,13283,6625,6625
"John","Williams",1986,13392,4528,4528
"John","Williams",1986,14810,5265,5265
"John","Williams",1986,19662,8822,8822
"John","Williams",1987,17014,3366,3366
"John","Williams",1988,12876,6001,6001
"John","Williams",1989,11920,7509,7509
"John","Williams",1990,13840,1273,1273
"John","Williams",1990,18226,530,530
"John","Williams",1991,10977,7569,7569
"John","Williams",1991,11024,2176,2176
"John","Williams",1991,11507,1749,1749
"John","Williams",1991,13968,5048,5048
"John","Williams",1991,14121,6653,6653
"John","Williams",1991,17815,8618,8618
"John","Williams",1992,11344,1953,1953
"John","Williams",1992,13107,662,662
"John","Williams",1993,13580,5779,5779
"John","Williams",1994,12541,4809,4809
"John","Williams",1994,15132,3708,3708
"John","Williams",1994,16474,5951,5951
"John","Williams",1994,17866,8510,8510
"John","Williams",1994,18654,6125,6125
"John","Williams",1994,19136,1512,1512
"John","Williams",1995,10919,4697,4697
"John","Williams",1995,11375,7198,7198
"John","Williams",1995,12202,1184,1184
"John","Williams",1995,16920,4944,4944
"John","Williams",1997,11473,2072,2072
"John","Williams",1998,16571,3508,3508
"John","Williams",1998,19023,1825,1825
"John","Williams",1999,10024,4347,4347
"John","Williams",1999,10669,3497,3497
"John","Williams",1999,12876,4212,4212
"John","Williams",1999,14435,3587,3587
"John","Williams",2000,13780,9592,9592
"John","Williams",2000,16466,1405,1405
"Michael","Brown",1970,13045,6310,6310
"Michael","Brown",1970,19803,5018,5018
"Michael","Brown",1971,10878,5473,5473
"Michael","Brown",1971,13870,9849,9849
"Michael","Brown",1972,16450,5080,5080
"Michael","Brown",1972,18648,3362,3362
"Michael","Brown",1973,14923,806,806
