"id","firstname","lastname","birthyear","zipcode","gamma.1","gamma.2","gamma.3","gamma.4","posterior"
7856,"John","Martinez",1979,14366,2,2,0,2,0.953764941384782
7858,"James","Johnson",1991,11263,2,2,2,2,0.999606254813491
7861,"Emma","Brown",1991,12275,0,2,2,2,0.985296268614473
7862,"Emma","Miller",1980,13683,0,2,2,2,0.985296268614473
7863,"Michael","Martinez",1977,10839,2,2,2,2,0.999606254813491
7864,"Emma","Rodriguez",1984,17189,2,2,2,2,0.999606254813491
7866,"James","Garcia",1996,12499,2,2,0,2,0.953764941384782
7867,"Emily","Williams",1990,10261,2,2,2,2,0.999606254813491
7868,"Olivia","Davis",1992,13546,2,0,2,2,0.9851868388166
7869,"David","Rodriguez",1994,12495,2,2,2,2,0.999606254813491
7870,"Olivia","Martinez",1976,14514,2,2,2,2,0.999606254813491
7871,"Emma","Smith",1972,18367,2,2,2,2,0.999606254813491
7872,"William","Johnson",1999,13410,2,2,2,2,0.999606254813491
7873,"Olivia","Brown",1988,13767,2,2,2,2,0.999606254813491
7874,"James","Jones",1987,19707,2,2,2,2,0.999606254813491
7875,"William","Smith",1977,13821,0,2,2,2,0.985296268614473
7876,"James","Davis",1984,10873,0,2,2,2,0.985296268614473
7878,"Michael","Rodriguez",1985,14262,2,2,2,2,0.999606254813491
7879,"Emma","Jones",1995,12262,2,2,2,2,0.999606254813491
7880,"James","Rodriguez",1982,16311,2,2,2,2,0.999606254813491
7882,"Jane","Martinez",1970,19897,2,2,0,2,0.953764941384782
7883,"William","Smith",1973,14113,2,0,2,2,0.9851868388166
7884,"Olivia","Garcia",1982,11620,2,2,2,2,0.999606254813491
7885,"Michael","Rodriguez",1972,19202,2,2,2,2,0.999606254813491
7886,"William","Garcia",1996,16832,2,2,2,2,0.999606254813491
7887,"William","Williams",1987,15071,2,2,2,2,0.999606254813491
7888,"Sarah","Davis",1980,16525,2,2,2,2,0.999606254813491
7889,"David","Garcia",1987,16138,2,2,2,2,0.999606254813491
7890,"Emily","Smith",2000,10947,2,0,2,2,0.9851868388166
7891,"James","Rodriguez",1986,11184,2,2,2,2,0.999606254813491
7892,"James","Johnson",1987,18083,2,2,2,2,0.999606254813491
7893,"Michael","Rodriguez",1999,14829,2,0,2,2,0.9851868388166
7894,"David","Smith",1980,17874,0,2,2,2,0.985296268614473
7896,"Emily","Williams",1998,13906,2,2,2,2,0.999606254813491
7897,"Emma","Smith",1972,19836,2,0,2,2,0.9851868388166
7899,"William","Davis",1972,16430,2,0,2,2,0.9851868388166
7900,"Michael","Miller",1994,12930,2,0,2,2,0.9851868388166
7901,"Olivia","Williams",1980,18436,2,2,2,2,0.999606254813491
7902,"John","Martinez",1997,10363,2,0,2,2,0.9851868388166
7903,"Jane","Miller",1997,11087,2,2,2,2,0.999606254813491
7904,"James","Smith",1979,16312,0,2,2,2,0.985296268614473
7905,"James","Jones",1980,13256,2,2,2,2,0.999606254813491
7906,"David","Johnson",1977,14006,2,2,2,2,0.999606254813491
7907,"Michael","Jones",1995,15770,0,2,2,2,0.985296268614473
7908,"David","Johnson",1998,14207,2,2,2,2,0.999606254813491
7909,"John","Williams",1979,10649,2,2,0,2,0.953764941384782
7910,"Olivia","Brown",1978,12633,0,2,2,2,0.985296268614473
7911,"Sarah","Jones",1991,15304,2,2,2,2,0.999606254813491
7912,"Michael","Garcia",1979,18273,2,2,2,2,0.999606254813491
7913,"David","Miller",1988,17350,0,2,2,2,0.985296268614473
7914,"John","Davis",1970,12871,2,0,2,2,0.9851868388166
7915,"John","Garcia",1985,17609,2,0,2,2,0.9851868388166
7916,"John","Williams",1981,19378,2,2,2,2,0.999606254813491
7917,"James","Miller",1971,17657,2,2,2,2,0.999606254813491
7918,"Olivia","Jones",1995,17896,2,2,2,2,0.999606254813491
7919,"Jane","Williams",1986,11859,2,2,2,2,0.999606254813491
7920,"Jane","Garcia",1985,16688,2,2,0,2,0.953764941384782
7921,"Emma","Garcia",1990,17765,2,2,2,2,0.999606254813491
7922,"John","Jones",1974,13949,2,2,2,2,0.999606254813491
7923,"Emily","Garcia",1992,14877,0,2,2,2,0.985296268614473
7924,"Emma","Martinez",1988,13289,2,2,2,2,0.999606254813491
7925,"Michael","Garcia",1990,17408,2,2,0,2,0.953764941384782
7926,"Michael","Garcia",1975,15616,2,2,2,2,0.999606254813491
7928,"Jane","Davis",1997,14513,2,2,2,2,0.999606254813491
7931,"Jane","Rodriguez",1977,14331,2,2,0,2,0.953764941384782
7932,"David","Davis",1977,19434,2,2,2,2,0.999606254813491
7933,"John","Smith",1986,14564,0,2,2,2,0.985296268614473
7934,"David","Miller",1989,11340,0,2,2,2,0.985296268614473
7935,"Emily","Smith",1993,15275,2,0,2,2,0.9851868388166
7936,"Sarah","Rodriguez",1994,14748,2,2,2,2,0.999606254813491
7937,"Sarah","Jones",1981,17366,2,2,0,2,0.953764941384782
7938,"Michael","Smith",1997,16761,2,0,2,2,0.9851868388166
7939,"Michael","Brown",1995,17554,2,2,0,2,0.953764941384782
7940,"David","Davis",1980,19488,2,2,0,2,0.953764941384782
7942,"Michael","Martinez",1986,11441,2,2,2,2,0.999606254813491
7943,"Emily","Miller",1991,11103,2,2,2,2,0.999606254813491
7944,"Jane","Smith",1990,13825,2,0,2,2,0.9851868388166
7945,"Sarah","Johnson",1989,11307,2,0,2,2,0.9851868388166
7947,"John","Davis",1992,12339,2,0,2,2,0.9851868388166
7948,"William","Smith",1973,13438,2,0,2,2,0.9851868388166
7949,"Sarah","Johnson",1970,19119,0,2,2,2,0.985296268614473
7950,"Emma","Garcia",1988,11207,2,0,2,2,0.9851868388166
7951,"John","Davis",1977,13178,2,2,2,2,0.999606254813491
7953,"Olivia","Williams",1983,15955,0,2,2,2,0.985296268614473
7954,"Emma","Jones",1982,10015,2,2,2,2,0.999606254813491
7955,"Jane","Brown",1970,13892,2,2,0,2,0.953764941384782
7956,"David","Garcia",1974,13739,2,0,2,2,0.9851868388166
7957,"Olivia","Martinez",1978,15850,2,2,2,2,0.999606254813491
7958,"James","Johnson",1998,13666,2,2,2,2,0.999606254813491
7959,"David","Jones",2000,13370,2,2,0,2,0.953764941384782
7960,"Sarah","Jones",2000,13486,2,0,2,2,0.9851868388166
7961,"David","Jones",1998,12202,2,2,2,2,0.999606254813491
7962,"James","Williams",1993,19050,2,0,2,2,0.9851868388166
7964,"David","Martinez",1991,16962,2,0,2,2,0.9851868388166
7965,"Emily","Rodriguez",1999,12230,2,2,2,2,0.999606254813491
7966,"Jane","Johnson",1979,19351,2,2,2,2,0.999606254813491
7967,"James","Johnson",1997,13132,2,2,2,2,0.999606254813491
7969,"James","Johnson",1973,13124,2,2,2,2,0.999606254813491
7970,"James","Brown",1992,12584,2,0,2,2,0.9851868388166
7971,"James","Garcia",1994,14544,2,2,2,2,0.999606254813491
7973,"Jane","Martinez",1971,18830,2,2,2,2,0.999606254813491
7974,"Michael","Miller",1981,14940,2,2,2,2,0.999606254813491
7976,"David","Brown",1976,18468,2,2,2,2,0.999606254813491
7977,"Olivia","Davis",1989,11007,2,2,2,2,0.999606254813491
7978,"Emma","Rodriguez",1978,11764,2,2,2,2,0.999606254813491
7979,"David","Johnson",1996,15555,2,0,2,2,0.9851868388166
7980,"Emma","Rodriguez",1991,15548,0,2,2,2,0.985296268614473
7981,"Sarah","Rodriguez",1997,14607,0,2,2,2,0.985296268614473
7983,"Emma","Smith",1998,14785,2,2,0,2,0.953764941384782
7984,"James","Miller",1979,13314,2,2,2,2,0.999606254813491
7985,"James","Miller",1985,12467,2,2,2,2,0.999606254813491
7986,"David","Rodriguez",1994,16957,2,2,0,2,0.953764941384782
7987,"John","Smith",1994,16220,0,2,2,2,0.985296268614473
7988,"John","Brown",1988,16452,2,2,2,2,0.999606254813491
7989,"Michael","Garcia",1977,14396,2,2,0,2,0.953764941384782
7990,"James","Martinez",1987,13758,0,2,2,2,0.985296268614473
7991,"Jane","Johnson",1993,16035,2,2,2,2,0.999606254813491
7992,"Emma","Martinez",1994,12632,2,0,2,2,0.9851868388166
7993,"William","Davis",1995,16973,2,2,2,2,0.999606254813491
7994,"Olivia","Williams",1990,19622,2,2,0,2,0.953764941384782
7995,"Olivia","Johnson",1987,15307,0,2,2,2,0.985296268614473
7997,"James","Smith",2000,17405,2,2,2,2,0.999606254813491
7998,"James","Smith",1992,17681,2,2,0,2,0.953764941384782
8000,"John","Brown",2000,16546,2,2,2,2,0.999606254813491
8001,"James","Johnson",1992,12461,0,2,2,2,0.985296268614473
8002,"Michael","Smith",1977,17502,0,2,2,2,0.985296268614473
8003,"James","Davis",1980,17032,2,2,0,2,0.953764941384782
8004,"Jane","Miller",1979,10704,2,2,2,2,0.999606254813491
8005,"James","Martinez",1970,19273,2,2,0,2,0.953764941384782
8006,"Olivia","Martinez",1987,14072,2,2,2,2,0.999606254813491
8007,"David","Brown",1988,16817,2,2,0,2,0.953764941384782
8008,"Michael","Williams",1987,11438,2,2,2,2,0.999606254813491
8009,"James","Davis",1997,16813,2,2,2,2,0.999606254813491
8010,"Sarah","Johnson",1983,11930,2,2,2,2,0.999606254813491
8011,"Sarah","Davis",1984,11872,0,2,2,2,0.985296268614473
8012,"David","Smith",1985,19368,0,2,2,2,0.985296268614473
8013,"Emily","Davis",1980,18621,2,2,2,2,0.999606254813491
8014,"Emma","Brown",1975,12341,2,0,2,2,0.9851868388166
8016,"Olivia","Miller",1982,17533,2,2,2,2,0.999606254813491
8017,"John","Smith",1990,11156,2,0,2,2,0.9851868388166
8019,"Olivia","Garcia",1993,19364,2,2,2,2,0.999606254813491
8020,"Olivia","Jones",1981,12456,2,2,0,2,0.953764941384782
8021,"Olivia","Jones",1987,11148,2,2,0,2,0.953764941384782
8022,"Sarah","Jones",1975,12455,2,0,2,2,0.9851868388166
8023,"James","Johnson",1981,17226,0,2,2,2,0.985296268614473
8024,"Jane","Garcia",1999,19637,0,2,2,2,0.985296268614473
8025,"Emily","Johnson",1978,17829,2,2,2,2,0.999606254813491
8027,"John","Rodriguez",1997,16978,2,2,2,2,0.999606254813491
8028,"Emma","Smith",1970,10936,2,0,2,2,0.9851868388166
8030,"David","Smith",1972,11497,2,2,0,2,0.953764941384782
9574,"David","Smith",1988,11497,2,2,0,2,0.953764941384782
8031,"John","Martinez",1993,12913,0,2,2,2,0.985296268614473
8032,"William","Davis",1998,18040,0,2,2,2,0.985296268614473
8033,"David","Jones",1996,18484,2,2,2,2,0.999606254813491
8034,"John","Brown",1981,14995,2,0,2,2,0.9851868388166
8035,"David","Garcia",1988,18918,2,2,2,2,0.999606254813491
8037,"Sarah","Martinez",1996,19253,2,0,2,2,0.9851868388166
8038,"David","Rodriguez",1974,16536,2,2,2,2,0.999606254813491
8039,"Emma","Jones",1991,10090,0,2,2,2,0.985296268614473
8040,"James","Brown",1989,13840,2,2,2,2,0.999606254813491
8041,"Michael","Jones",1984,13732,2,2,0,2,0.953764941384782
8042,"James","Miller",1971,10989,0,2,2,2,0.985296268614473
8043,"John","Jones",1991,16174,2,2,2,2,0.999606254813491
8044,"Sarah","Rodriguez",1985,10921,2,2,0,2,0.953764941384782
8045,"William","Martinez",1996,11647,2,2,2,2,0.999606254813491
8046,"David","Rodriguez",1973,18763,2,2,2,2,0.999606254813491
8047,"Jane","Miller",1991,11831,0,2,2,2,0.985296268614473
8048,"Sarah","Rodriguez",1987,18313,2,2,2,2,0.999606254813491
8049,"James","Brown",1981,15866,2,2,2,2,0.999606254813491
8050,"James","Jones",1998,11810,2,0,2,2,0.9851868388166
8051,"Emma","Martinez",1999,11527,2,0,2,2,0.9851868388166
8053,"William","Miller",1974,19879,2,2,0,2,0.953764941384782
8054,"David","Jones",1983,12503,2,0,2,2,0.9851868388166
8055,"Emma","Miller",1996,18082,2,0,2,2,0.9851868388166
8056,"John","Davis",1977,17468,2,0,2,2,0.9851868388166
8057,"William","Williams",1973,15661,2,2,2,2,0.999606254813491
8058,"David","Rodriguez",1991,19198,2,2,2,2,0.999606254813491
8059,"William","Rodriguez",1991,18886,2,2,2,2,0.999606254813491
8060,"William","Brown",1973,18240,2,2,2,2,0.999606254813491
8061,"Michael","Davis",1992,18438,2,2,2,2,0.999606254813491
8062,"James","Jones",1990,13671,2,2,2,2,0.999606254813491
8063,"David","Smith",1981,11418,2,0,2,2,0.9851868388166
8065,"Sarah","Garcia",1997,16371,2,2,2,2,0.999606254813491
8066,"John","Brown",1971,15665,2,2,2,2,0.999606254813491
8068,"Olivia","Williams",1995,13024,2,0,2,2,0.9851868388166
8069,"Michael","Miller",2000,19066,2,2,2,2,0.999606254813491
8072,"William","Brown",1984,14489,2,2,2,2,0.999606254813491
8073,"Olivia","Martinez",1975,11290,0,2,2,2,0.985296268614473
8074,"John","Johnson",1987,13665,2,2,2,2,0.999606254813491
8075,"James","Johnson",1983,16983,2,2,2,2,0.999606254813491
8076,"William","Miller",1997,17773,2,2,2,2,0.999606254813491
8077,"Emma","Smith",1993,11616,2,2,0,2,0.953764941384782
8078,"William","Rodriguez",1975,13937,2,0,2,2,0.9851868388166
8079,"Sarah","Jones",2000,15632,2,2,0,2,0.953764941384782
8080,"James","Garcia",1998,17062,2,2,2,2,0.999606254813491
8081,"James","Johnson",1982,17927,0,2,2,2,0.985296268614473
8082,"William","Martinez",1991,15887,2,2,2,2,0.999606254813491
8084,"David","Johnson",1994,14307,2,2,2,2,0.999606254813491
8085,"Emma","Rodriguez",1974,19807,2,2,2,2,0.999606254813491
8086,"Olivia","Miller",1970,11321,2,2,2,2,0.999606254813491
8088,"David","Smith",1979,16046,2,2,2,2,0.999606254813491
8089,"William","Martinez",1984,11068,2,2,2,2,0.999606254813491
8090,"John","Williams",1990,14311,0,2,2,2,0.985296268614473
8091,"Sarah","Martinez",1998,14979,0,2,2,2,0.985296268614473
8092,"Emily","Johnson",1971,18862,2,2,2,2,0.999606254813491
8093,"Michael","Jones",1978,13730,2,2,0,2,0.953764941384782
8094,"Olivia","Davis",1995,15533,2,2,2,2,0.999606254813491
8095,"Jane","Martinez",1976,11625,0,2,2,2,0.985296268614473
8096,"John","Garcia",1986,16927,2,2,2,2,0.999606254813491
8097,"Sarah","Johnson",1986,10623,2,2,2,2,0.999606254813491
8098,"Emma","Brown",1980,12993,0,2,2,2,0.985296268614473
8099,"Jane","Brown",1979,19563,2,0,2,2,0.9851868388166
8100,"John","Garcia",1974,19401,2,2,2,2,0.999606254813491
8101,"Michael","Smith",1989,19763,0,2,2,2,0.985296268614473
8102,"James","Johnson",1992,14296,2,0,2,2,0.9851868388166
8103,"Olivia","Jones",1977,16543,2,2,2,2,0.999606254813491
8104,"James","Johnson",1975,13573,2,2,2,2,0.999606254813491
8105,"John","Brown",1985,18945,2,0,2,2,0.9851868388166
8106,"Michael","Rodriguez",1995,10145,0,2,2,2,0.985296268614473
8108,"William","Miller",1992,17955,2,2,0,2,0.953764941384782
8109,"Jane","Garcia",1979,18210,2,2,2,2,0.999606254813491
8110,"Olivia","Garcia",1998,15568,2,2,0,2,0.953764941384782
8111,"Emily","Martinez",1992,16464,2,2,0,2,0.953764941384782
8112,"Emma","Jones",1983,17675,2,0,2,2,0.9851868388166
8113,"James","Brown",1976,12966,2,0,2,2,0.9851868388166
8115,"Emily","Garcia",1978,10013,2,2,0,2,0.953764941384782
8116,"Sarah","Martinez",1993,17493,2,2,2,2,0.999606254813491
8117,"William","Martinez",1978,19113,2,0,2,2,0.9851868388166
8118,"William","Johnson",1994,17332,2,0,2,2,0.9851868388166
8121,"Jane","Miller",1977,11374,2,0,2,2,0.9851868388166
8122,"David","Davis",1973,10874,2,2,0,2,0.953764941384782
8123,"William","Davis",1977,16708,2,0,2,2,0.9851868388166
8124,"William","Brown",1999,17530,2,2,2,2,0.999606254813491
8125,"Sarah","Martinez",1974,11985,2,2,2,2,0.999606254813491
8126,"Jane","Rodriguez",1991,17507,2,2,0,2,0.953764941384782
8127,"William","Davis",1988,11771,2,2,2,2,0.999606254813491
8129,"David","Davis",1974,14486,2,2,2,2,0.999606254813491
8130,"Sarah","Martinez",1973,15403,2,2,2,2,0.999606254813491
8131,"David","Garcia",1994,17308,0,2,2,2,0.985296268614473
8132,"William","Jones",1986,13495,0,2,2,2,0.985296268614473
8133,"Olivia","Jones",1990,13336,2,2,2,2,0.999606254813491
8134,"Jane","Jones",1989,13109,2,0,2,2,0.9851868388166
8135,"William","Johnson",1982,17259,0,2,2,2,0.985296268614473
8136,"Emma","Williams",1985,13797,2,2,2,2,0.999606254813491
8137,"James","Brown",1994,11389,2,2,2,2,0.999606254813491
8138,"Jane","Martinez",1986,13538,2,2,2,2,0.999606254813491
8140,"John","Jones",1977,14965,2,0,2,2,0.9851868388166
8142,"James","Davis",1996,17827,2,2,2,2,0.999606254813491
8144,"Sarah","Miller",1974,14858,2,0,2,2,0.9851868388166
8145,"Michael","Davis",1991,10274,2,2,0,2,0.953764941384782
8146,"David","Garcia",1999,13381,2,2,2,2,0.999606254813491
8147,"Sarah","Miller",1980,11850,2,2,2,2,0.999606254813491
8148,"Sarah","Miller",1997,14046,2,2,2,2,0.999606254813491
8149,"Emma","Garcia",1971,11487,2,2,2,2,0.999606254813491
8150,"David","Miller",1989,12631,0,2,2,2,0.985296268614473
8151,"John","Martinez",1976,12196,2,2,2,2,0.999606254813491
8152,"Emma","Smith",1977,19715,2,0,2,2,0.9851868388166
8153,"Michael","Rodriguez",1989,18765,0,2,2,2,0.985296268614473
8154,"John","Rodriguez",1993,14250,2,0,2,2,0.9851868388166
8155,"John","Garcia",1976,18725,2,2,2,2,0.999606254813491
8156,"David","Smith",1971,17783,2,2,2,2,0.999606254813491
8157,"John","Garcia",1988,19884,2,2,0,2,0.953764941384782
8159,"Olivia","Miller",2000,14185,2,2,2,2,0.999606254813491
8160,"James","Smith",1993,15108,2,2,2,2,0.999606254813491
8161,"William","Davis",1992,11322,2,2,2,2,0.999606254813491
8163,"Sarah","Garcia",1982,19312,2,0,2,2,0.9851868388166
8164,"Olivia","Williams",1974,11465,2,0,2,2,0.9851868388166
8165,"Sarah","Miller",1992,14025,0,2,2,2,0.985296268614473
8166,"Emily","Brown",1980,15840,2,2,2,2,0.999606254813491
8167,"Emma","Smith",1992,16501,2,0,2,2,0.9851868388166
8168,"Emily","Davis",1978,15574,2,2,2,2,0.999606254813491
8169,"Olivia","Jones",1990,18570,2,0,2,2,0.9851868388166
8170,"James","Davis",1993,14516,0,2,2,2,0.985296268614473
8171,"Emma","Johnson",1998,19614,2,2,0,2,0.953764941384782
8172,"Olivia","Johnson",1988,19158,2,2,0,2,0.953764941384782
8173,"Jane","Johnson",1984,13018,2,2,2,2,0.999606254813491
8174,"Sarah","Williams",1972,19241,2,2,2,2,0.999606254813491
8175,"William","Rodriguez",2000,16086,2,2,2,2,0.999606254813491
8176,"Emily","Rodriguez",1999,12745,2,0,2,2,0.9851868388166
8177,"Jane","Rodriguez",1983,11256,2,2,2,2,0.999606254813491
8178,"Olivia","Williams",1994,18738,0,2,2,2,0.985296268614473
8179,"Emma","Martinez",2000,10585,2,0,2,2,0.9851868388166
8180,"John","Jones",1974,16929,0,2,2,2,0.985296268614473
8181,"Sarah","Miller",1977,18940,2,2,2,2,0.999606254813491
8182,"James","Smith",1976,15556,2,2,2,2,0.999606254813491
8185,"Michael","Williams",1981,13026,2,2,0,2,0.953764941384782
8186,"James","Rodriguez",1988,10402,2,2,2,2,0.999606254813491
8187,"David","Davis",1991,12876,2,2,2,2,0.999606254813491
8189,"Olivia","Jones",1980,18498,2,2,2,2,0.999606254813491
8190,"Emily","Johnson",1999,19578,2,2,2,2,0.999606254813491
8191,"John","Johnson",1994,10775,2,2,2,2,0.999606254813491
8192,"Jane","Davis",1971,11750,2,2,2,2,0.999606254813491
8193,"Jane","Davis",1977,11130,2,2,0,2,0.953764941384782
8194,"Olivia","Miller",1992,14399,2,2,0,2,0.953764941384782
8196,"Emma","Davis",1987,12990,2,2,2,2,0.999606254813491
8197,"William","Jones",1974,19468,2,2,2,2,0.999606254813491
8198,"Michael","Miller",1976,16402,2,2,2,2,0.999606254813491
8199,"William","Rodriguez",1985,16682,2,2,2,2,0.999606254813491
8200,"Jane","Johnson",1997,15270,2,2,2,2,0.999606254813491
8201,"John","Rodriguez",1999,11682,2,2,0,2,0.953764941384782
8202,"William","Miller",1996,18746,2,2,2,2,0.999606254813491
8203,"Sarah","Davis",1989,19955,2,2,2,2,0.999606254813491
8204,"Emma","Brown",1971,19166,2,0,2,2,0.9851868388166
8205,"Emily","Williams",1985,12836,2,0,2,2,0.9851868388166
8206,"Jane","Miller",1985,14020,2,2,2,2,0.999606254813491
8207,"John","Jones",1987,13318,2,0,2,2,0.9851868388166
8208,"John","Johnson",1986,16498,2,2,2,2,0.999606254813491
8209,"Emily","Rodriguez",1976,12367,0,2,2,2,0.985296268614473
8210,"Emma","Brown",1991,12799,2,2,2,2,0.999606254813491
8211,"David","Martinez",1996,19095,2,2,2,2,0.999606254813491
8212,"William","Smith",1996,19490,2,2,2,2,0.999606254813491
8213,"John","Garcia",1990,18444,0,2,2,2,0.985296268614473
8214,"Olivia","Williams",1993,16493,0,2,2,2,0.985296268614473
8215,"Emma","Jones",1972,11418,2,2,2,2,0.999606254813491
8216,"John","Miller",1990,11428,0,2,2,2,0.985296268614473
8217,"Jane","Garcia",1970,19942,2,0,2,2,0.9851868388166
8218,"William","Brown",1979,12433,2,2,2,2,0.999606254813491
8219,"Jane","Rodriguez",1990,18302,2,2,2,2,0.999606254813491
8220,"Emily","Smith",1989,14993,2,2,0,2,0.953764941384782
8221,"Sarah","Miller",1996,14513,2,2,2,2,0.999606254813491
8222,"Emma","Williams",1984,11743,2,2,2,2,0.999606254813491
8223,"William","Jones",2000,19119,2,2,0,2,0.953764941384782
8224,"Emily","Rodriguez",1980,15707,0,2,2,2,0.985296268614473
8225,"Michael","Davis",1983,13874,2,2,2,2,0.999606254813491
8226,"Emily","Martinez",1980,16411,2,2,2,2,0.999606254813491
8227,"Emily","Jones",1985,15595,2,2,2,2,0.999606254813491
8228,"Sarah","Johnson",1983,19826,2,2,2,2,0.999606254813491
8229,"David","Brown",1988,15758,2,0,2,2,0.9851868388166
8230,"Olivia","Garcia",1995,12997,2,2,2,2,0.999606254813491
8231,"John","Jones",1974,10475,2,2,2,2,0.999606254813491
8233,"Sarah","Rodriguez",1988,11316,2,2,2,2,0.999606254813491
8234,"Michael","Johnson",1992,10429,0,2,2,2,0.985296268614473
8235,"William","Jones",1987,17250,2,2,2,2,0.999606254813491
8236,"John","Jones",1983,16493,0,2,2,2,0.985296268614473
8237,"Jane","Martinez",1970,12282,2,2,2,2,0.999606254813491
8239,"John","Johnson",1992,19822,0,2,2,2,0.985296268614473
8240,"Michael","Johnson",1996,16021,2,0,2,2,0.9851868388166
8242,"Sarah","Miller",1979,12000,2,2,2,2,0.999606254813491
8243,"John","Johnson",1970,11900,2,2,0,2,0.953764941384782
8244,"Emily","Martinez",1986,19071,0,2,2,2,0.985296268614473
8245,"Michael","Brown",1981,15369,0,2,2,2,0.985296268614473
8246,"James","Garcia",1991,11015,0,2,2,2,0.985296268614473
8247,"Emma","Martinez",2000,14959,2,0,2,2,0.9851868388166
8249,"William","Johnson",1974,16409,2,2,2,2,0.999606254813491
8250,"David","Rodriguez",1999,18132,0,2,2,2,0.985296268614473
8251,"William","Martinez",1992,15003,2,2,0,2,0.953764941384782
8252,"David","Jones",1997,11020,2,2,2,2,0.999606254813491
8253,"John","Smith",1997,10037,2,0,2,2,0.9851868388166
8254,"Jane","Davis",1996,13144,0,2,2,2,0.985296268614473
8256,"James","Johnson",1973,11849,2,2,2,2,0.999606254813491
8257,"John","Miller",1992,16022,2,2,2,2,0.999606254813491
8258,"James","Rodriguez",1983,11869,2,2,2,2,0.999606254813491
8259,"James","Brown",1993,11341,2,0,2,2,0.9851868388166
8260,"Jane","Williams",1989,16838,0,2,2,2,0.985296268614473
8261,"Emma","Garcia",1998,13885,2,2,2,2,0.999606254813491
8262,"Sarah","Johnson",1982,17660,2,2,2,2,0.999606254813491
8263,"Emily","Smith",1993,18913,2,0,2,2,0.9851868388166
8264,"William","Garcia",1982,17962,2,0,2,2,0.9851868388166
8265,"Sarah","Martinez",1986,13165,0,2,2,2,0.985296268614473
8266,"Emily","Rodriguez",1980,16845,2,2,2,2,0.999606254813491
8267,"Olivia","Johnson",2000,19463,2,0,2,2,0.9851868388166
8268,"Michael","Johnson",1993,10209,0,2,2,2,0.985296268614473
8269,"Jane","Garcia",1985,11368,2,2,2,2,0.999606254813491
8270,"Sarah","Brown",1978,10670,2,0,2,2,0.9851868388166
8271,"John","Miller",1993,12587,2,2,2,2,0.999606254813491
8272,"Olivia","Martinez",1995,11903,2,0,2,2,0.9851868388166
8273,"Michael","Smith",1983,11700,2,2,2,2,0.999606254813491
8274,"Emma","Smith",1972,11870,2,2,0,2,0.953764941384782
8275,"John","Jones",1984,14749,2,2,2,2,0.999606254813491
8276,"David","Williams",1989,11664,2,2,2,2,0.999606254813491
8277,"Michael","Brown",1995,11338,0,2,2,2,0.985296268614473
8278,"Emma","Miller",1983,18765,2,2,0,2,0.953764941384782
8279,"Jane","Jones",1978,11892,2,2,2,2,0.999606254813491
8281,"Emma","Martinez",1976,11632,2,2,2,2,0.999606254813491
8282,"David","Brown",1994,17765,2,2,2,2,0.999606254813491
8283,"David","Miller",1990,19443,0,2,2,2,0.985296268614473
8284,"James","Jones",1996,11188,2,2,0,2,0.953764941384782
8285,"William","Johnson",1972,13752,2,0,2,2,0.9851868388166
8286,"Olivia","Johnson",1984,19482,2,2,2,2,0.999606254813491
8287,"Olivia","Williams",1995,17204,2,0,2,2,0.9851868388166
8288,"John","Johnson",1999,18320,2,2,0,2,0.953764941384782
8289,"Michael","Johnson",1992,10584,2,2,2,2,0.999606254813491
8290,"James","Garcia",1992,13880,2,2,2,2,0.999606254813491
8291,"Michael","Williams",1980,17967,2,2,0,2,0.953764941384782
8294,"James","Jones",1970,18668,0,2,2,2,0.985296268614473
8296,"John","Miller",1980,12116,2,2,2,2,0.999606254813491
8297,"Olivia","Brown",2000,13883,2,2,2,2,0.999606254813491
8298,"William","Johnson",1990,18557,2,2,2,2,0.999606254813491
8299,"Michael","Jones",1982,16616,2,0,2,2,0.9851868388166
8300,"John","Brown",1976,13319,2,2,2,2,0.999606254813491
8301,"Olivia","Garcia",1984,14651,0,2,2,2,0.985296268614473
8302,"Jane","Williams",1974,19526,2,2,2,2,0.999606254813491
8303,"Michael","Smith",1976,15373,0,2,2,2,0.985296268614473
8304,"Sarah","Garcia",1992,11515,2,2,2,2,0.999606254813491
8305,"Emma","Williams",1999,11667,2,0,2,2,0.9851868388166
8306,"Michael","Miller",1976,10872,2,2,2,2,0.999606254813491
8307,"John","Garcia",1989,18820,2,2,2,2,0.999606254813491
8308,"Olivia","Garcia",1977,14580,2,2,2,2,0.999606254813491
8309,"Sarah","Jones",1987,14636,2,2,2,2,0.999606254813491
8310,"William","Smith",1987,18595,2,0,2,2,0.9851868388166
8311,"Jane","Jones",1972,17605,2,2,2,2,0.999606254813491
8313,"James","Williams",1998,13277,0,2,2,2,0.985296268614473
8314,"Olivia","Smith",1989,13238,2,2,0,2,0.953764941384782
8315,"John","Jones",1976,17645,2,2,2,2,0.999606254813491
8316,"David","Jones",1989,19464,2,2,2,2,0.999606254813491
8317,"Emily","Johnson",1984,15132,2,2,2,2,0.999606254813491
8319,"James","Martinez",1977,15931,2,2,2,2,0.999606254813491
8320,"Sarah","Williams",1976,19358,0,2,2,2,0.985296268614473
8321,"Emma","Miller",1998,15207,2,2,2,2,0.999606254813491
8322,"Jane","Jones",1976,18150,2,2,2,2,0.999606254813491
8323,"John","Brown",1994,14262,2,2,2,2,0.999606254813491
